instance,variables,dwave_objective,classical_objective,relative_difference_percent,comparison,best_method,best_seed,per_run_budget_seconds,completed_runs,campaigns
s28-qac/11/qac_L11_65.npz,707,-38732.0,-38996.0,-0.6816069399979345,classical_better,successive_r10,1021,3.0,128,1
s28-qac/11/qac_L11_66.npz,707,-40352.0,-41100.0,-1.8536875495638383,classical_better,successive_r10,1050,3.0,128,1
s28-qac/11/qac_L11_67.npz,707,-41760.0,-42124.0,-0.8716475095785441,classical_better,successive_r10,1058,3.0,128,1
s28-qac/11/qac_L11_68.npz,707,-38552.0,-38760.0,-0.5395310230338245,classical_better,successive_r15,1100,3.0,128,1
s28-qac/11/qac_L11_69.npz,707,-38964.0,-39412.0,-1.1497792834411251,classical_better,successive_r15,1089,3.0,128,1
s28-qac/11/qac_L11_7.npz,707,-39960.0,-40128.0,-0.42042042042042044,classical_better,successive_r15,1075,3.0,128,1
s28-qac/11/qac_L11_70.npz,707,-38528.0,-39084.0,-1.4431063122923589,classical_better,successive_r10,1027,3.0,128,1
s28-qac/11/qac_L11_71.npz,707,-38532.0,-39328.0,-2.065815426139313,classical_better,successive_r10,1063,3.0,128,1
s28-qac/11/qac_L11_72.npz,707,-42176.0,-42500.0,-0.7682094081942337,classical_better,successive_r10,1022,3.0,128,1
s28-qac/11/qac_L11_73.npz,707,-38640.0,-39000.0,-0.9316770186335404,classical_better,successive_r15,1074,3.0,128,1
s28-qac/11/qac_L11_74.npz,707,-38820.0,-38956.0,-0.35033487892838744,classical_better,successive_r10,1012,3.0,128,1
s28-qac/11/qac_L11_75.npz,707,-38100.0,-38432.0,-0.8713910761154856,classical_better,successive_r15,1078,3.0,128,1
s28-qac/11/qac_L11_76.npz,707,-42384.0,-42972.0,-1.3873159682899208,classical_better,successive_r10,1000,3.0,128,1
s28-qac/11/qac_L11_77.npz,707,-42464.0,-42916.0,-1.0644310474755088,classical_better,successive_r15,1087,3.0,128,1
s28-qac/11/qac_L11_78.npz,707,-40008.0,-40404.0,-0.9898020395920816,classical_better,successive_r10,1048,3.0,128,1
s28-qac/11/qac_L11_79.npz,707,-40832.0,-41100.0,-0.6563479623824452,classical_better,successive_r15,1072,3.0,128,1
s28-qac/11/qac_L11_8.npz,707,-37780.0,-38448.0,-1.768131286394918,classical_better,successive_r10,1060,3.0,128,1
s28-qac/11/qac_L11_80.npz,707,-40368.0,-40704.0,-0.8323424494649228,classical_better,successive_r15,1097,3.0,128,1
s28-qac/11/qac_L11_81.npz,707,-38204.0,-38944.0,-1.9369699507904932,classical_better,successive_r15,1065,3.0,128,1
s28-qac/11/qac_L11_82.npz,707,-42912.0,-43152.0,-0.5592841163310962,classical_better,successive_r10,1028,3.0,128,1
s28-qac/11/qac_L11_83.npz,707,-41004.0,-42040.0,-2.5265827724124477,classical_better,successive_r15,1108,3.0,128,1
s28-qac/11/qac_L11_84.npz,707,-38880.0,-39216.0,-0.8641975308641975,classical_better,successive_r10,1055,3.0,128,1
s28-qac/11/qac_L11_85.npz,707,-38528.0,-39188.0,-1.7130398671096345,classical_better,successive_r15,1100,3.0,128,1
s28-qac/11/qac_L11_86.npz,707,-40452.0,-40948.0,-1.2261445663996835,classical_better,successive_r10,1011,3.0,128,1
s28-qac/11/qac_L11_87.npz,707,-39700.0,-40168.0,-1.1788413098236776,classical_better,successive_r10,1007,3.0,128,1
s28-qac/11/qac_L11_88.npz,707,-42444.0,-42740.0,-0.6973895014607483,classical_better,successive_r15,1083,3.0,128,1
s28-qac/11/qac_L11_89.npz,707,-40536.0,-40932.0,-0.9769094138543517,classical_better,successive_r15,1111,3.0,128,1
s28-qac/11/qac_L11_9.npz,707,-38692.0,-39224.0,-1.3749612322960818,classical_better,successive_r10,1062,3.0,128,1
s28-qac/11/qac_L11_90.npz,707,-38804.0,-39200.0,-1.020513349139264,classical_better,successive_r10,1057,3.0,128,1
s28-qac/11/qac_L11_91.npz,707,-41252.0,-42032.0,-1.8908174149132164,classical_better,successive_r15,1085,3.0,128,1
s28-qac/11/qac_L11_92.npz,707,-38656.0,-38884.0,-0.589817880794702,classical_better,successive_r15,1070,3.0,128,1
s28-qac/11/qac_L11_93.npz,707,-38016.0,-38660.0,-1.694023569023569,classical_better,successive_r10,1031,3.0,128,1
s28-qac/11/qac_L11_94.npz,707,-42444.0,-42948.0,-1.1874469889737065,classical_better,successive_r10,1017,3.0,128,1
s28-qac/11/qac_L11_95.npz,707,-39460.0,-39700.0,-0.6082108464267613,classical_better,successive_r15,1070,3.0,128,1
s28-qac/11/qac_L11_96.npz,707,-38296.0,-38612.0,-0.825151451848757,classical_better,successive_r10,1048,3.0,128,1
s28-qac/11/qac_L11_97.npz,707,-37684.0,-37936.0,-0.6687188196582103,classical_better,successive_r10,1022,3.0,128,1
s28-qac/11/qac_L11_98.npz,707,-37240.0,-37960.0,-1.933404940923738,classical_better,successive_r10,1040,3.0,128,1
s28-qac/11/qac_L11_99.npz,707,-40796.0,-41476.0,-1.6668300813805275,classical_better,successive_r15,1100,3.0,128,1
s28-qac/12/qac_L12_0.npz,843,-44612.0,-45336.0,-1.6228817358558236,classical_better,successive_r10,1008,3.0,128,1
s28-qac/12/qac_L12_1.npz,843,-47760.0,-48308.0,-1.1474036850921272,classical_better,successive_r10,1049,3.0,128,1
s28-qac/12/qac_L12_10.npz,843,-47516.0,-48272.0,-1.5910430170889807,classical_better,successive_r15,1108,3.0,128,1
s28-qac/12/qac_L12_100.npz,843,-46780.0,-47584.0,-1.718683197947841,classical_better,successive_r15,1069,3.0,128,1
s28-qac/12/qac_L12_101.npz,843,-48856.0,-49148.0,-0.5976747994105125,classical_better,successive_r10,1020,3.0,128,1
s28-qac/12/qac_L12_102.npz,843,-49364.0,-49892.0,-1.0696053804391865,classical_better,successive_r15,1074,3.0,128,1
s28-qac/12/qac_L12_103.npz,843,-49312.0,-49908.0,-1.208630759247242,classical_better,successive_r10,1018,3.0,128,1
s28-qac/12/qac_L12_104.npz,843,-45060.0,-45716.0,-1.4558366622281402,classical_better,successive_r10,1062,3.0,128,1
s28-qac/12/qac_L12_105.npz,843,-43856.0,-44624.0,-1.7511856986501277,classical_better,successive_r10,1048,3.0,128,1
s28-qac/12/qac_L12_106.npz,843,-46564.0,-47240.0,-1.4517653122583971,classical_better,successive_r10,1046,3.0,128,1
s28-qac/12/qac_L12_107.npz,843,-49260.0,-49736.0,-0.9663012586276898,classical_better,successive_r15,1070,3.0,128,1
s28-qac/12/qac_L12_108.npz,843,-45456.0,-45812.0,-0.7831749384019712,classical_better,successive_r10,1017,3.0,128,1
s28-qac/12/qac_L12_109.npz,843,-43304.0,-43544.0,-0.5542213190467393,classical_better,successive_r10,1028,3.0,128,1
s28-qac/12/qac_L12_11.npz,843,-47316.0,-48148.0,-1.7583903964832193,classical_better,successive_r10,1010,3.0,128,1
s28-qac/12/qac_L12_110.npz,843,-49560.0,-49872.0,-0.6295399515738499,classical_better,successive_r10,1040,3.0,128,1
s28-qac/12/qac_L12_111.npz,843,-49704.0,-50008.0,-0.6116207951070336,classical_better,successive_r10,1060,3.0,128,1
s28-qac/12/qac_L12_112.npz,843,-48016.0,-48744.0,-1.5161612795734756,classical_better,successive_r10,1008,3.0,128,1
s28-qac/12/qac_L12_113.npz,843,-48172.0,-48712.0,-1.1209831437349498,classical_better,successive_r10,1029,3.0,128,1
s28-qac/12/qac_L12_114.npz,843,-44100.0,-44736.0,-1.4421768707482994,classical_better,successive_r10,1045,3.0,128,1
s28-qac/12/qac_L12_115.npz,843,-48816.0,-49512.0,-1.4257620452310718,classical_better,successive_r10,1060,3.0,128,1
s28-qac/12/qac_L12_116.npz,843,-50208.0,-50696.0,-0.9719566602931804,classical_better,successive_r15,1090,3.0,128,1
s28-qac/12/qac_L12_117.npz,843,-47608.0,-48184.0,-1.2098806923206185,classical_better,successive_r15,1087,3.0,128,1
s28-qac/12/qac_L12_118.npz,843,-48584.0,-48896.0,-0.6421867281409518,classical_better,successive_r10,1005,3.0,128,1
s28-qac/12/qac_L12_119.npz,843,-46096.0,-46576.0,-1.0413051023950017,classical_better,successive_r15,1107,3.0,128,1
s28-qac/12/qac_L12_12.npz,843,-50960.0,-51384.0,-0.8320251177394035,classical_better,successive_r15,1072,3.0,128,1
s28-qac/12/qac_L12_120.npz,843,-46728.0,-47396.0,-1.4295497346344803,classical_better,successive_r10,1022,3.0,128,1
s28-qac/12/qac_L12_121.npz,843,-47552.0,-48352.0,-1.6823687752355316,classical_better,successive_r15,1069,3.0,128,1
s28-qac/12/qac_L12_122.npz,843,-49964.0,-50852.0,-1.777279641341766,classical_better,successive_r10,1024,3.0,128,1
s28-qac/12/qac_L12_123.npz,843,-46132.0,-46736.0,-1.3092863955605654,classical_better,successive_r15,1109,3.0,128,1
s28-qac/12/qac_L12_124.npz,843,-47448.0,-47860.0,-0.8683190018546619,classical_better,successive_r10,1026,3.0,128,1
s28-qac/12/qac_L12_125.npz,843,-49676.0,-50224.0,-1.1031484016426443,classical_better,successive_r10,1006,3.0,128,1
s28-qac/12/qac_L12_13.npz,843,-46788.0,-47224.0,-0.9318628708215781,classical_better,successive_r15,1108,3.0,128,1
s28-qac/12/qac_L12_14.npz,843,-47572.0,-48404.0,-1.7489279408055158,classical_better,successive_r15,1070,3.0,128,1
s28-qac/12/qac_L12_15.npz,843,-46884.0,-47216.0,-0.708130705571197,classical_better,successive_r15,1076,3.0,128,1
s28-qac/12/qac_L12_16.npz,843,-49372.0,-50040.0,-1.3529935996111155,classical_better,successive_r15,1070,3.0,128,1
s28-qac/12/qac_L12_17.npz,843,-45532.0,-45980.0,-0.9839233945357111,classical_better,successive_r10,1017,3.0,128,1
s28-qac/12/qac_L12_18.npz,843,-49136.0,-49804.0,-1.3594920221426245,classical_better,successive_r10,1012,3.0,128,1
s28-qac/12/qac_L12_19.npz,843,-49264.0,-50144.0,-1.7862942513803184,classical_better,successive_r10,1057,3.0,128,1
s28-qac/12/qac_L12_2.npz,843,-43404.0,-43996.0,-1.3639295917426966,classical_better,successive_r10,1032,3.0,128,1
s28-qac/12/qac_L12_20.npz,843,-48172.0,-48640.0,-0.9715187245702898,classical_better,successive_r10,1045,3.0,128,1
s28-qac/12/qac_L12_21.npz,843,-49668.0,-50456.0,-1.586534589675445,classical_better,successive_r10,1018,3.0,128,1
s28-qac/12/qac_L12_22.npz,843,-49580.0,-49912.0,-0.6696248487293264,classical_better,successive_r10,1030,3.0,128,1
s28-qac/12/qac_L12_23.npz,843,-51260.0,-51920.0,-1.2875536480686696,classical_better,successive_r10,1050,3.0,128,1
s28-qac/12/qac_L12_24.npz,843,-43012.0,-43952.0,-2.185436622337952,classical_better,successive_r15,1089,3.0,128,1
s28-qac/12/qac_L12_25.npz,843,-48596.0,-49192.0,-1.2264383899909457,classical_better,successive_r10,1047,3.0,128,1
s28-qac/12/qac_L12_26.npz,843,-45384.0,-46044.0,-1.4542570068746694,classical_better,successive_r15,1087,3.0,128,1
s28-qac/12/qac_L12_27.npz,843,-47200.0,-47676.0,-1.0084745762711864,classical_better,successive_r10,1011,3.0,128,1
s28-qac/12/qac_L12_28.npz,843,-45440.0,-45492.0,-0.11443661971830986,classical_better,successive_r10,1039,3.0,128,1
s28-qac/12/qac_L12_29.npz,843,-45940.0,-47104.0,-2.5337396604266433,classical_better,successive_r10,1050,3.0,128,1
s28-qac/12/qac_L12_3.npz,843,-49216.0,-49260.0,-0.08940182054616384,classical_better,successive_r10,1018,3.0,128,1
s28-qac/12/qac_L12_30.npz,843,-49912.0,-50252.0,-0.6811989100817438,classical_better,successive_r15,1105,3.0,128,1
s28-qac/12/qac_L12_31.npz,843,-49320.0,-49832.0,-1.038118410381184,classical_better,successive_r15,1094,3.0,128,1
s28-qac/12/qac_L12_32.npz,843,-47048.0,-47152.0,-0.22105084169358952,classical_better,successive_r10,1054,3.0,128,1
s28-qac/12/qac_L12_33.npz,843,-46480.0,-47568.0,-2.3407917383820998,classical_better,successive_r10,1048,3.0,128,1
s28-qac/12/qac_L12_34.npz,843,-50924.0,-51172.0,-0.48700023564527534,classical_better,successive_r10,1016,3.0,128,1
s28-qac/12/qac_L12_35.npz,843,-45956.0,-46236.0,-0.609278440247193,classical_better,successive_r15,1100,3.0,128,1
s28-qac/12/qac_L12_36.npz,843,-47360.0,-47572.0,-0.44763513513513514,classical_better,successive_r10,1032,3.0,128,1
s28-qac/12/qac_L12_37.npz,843,-49920.0,-50360.0,-0.8814102564102564,classical_better,successive_r10,1038,3.0,128,1
s28-qac/12/qac_L12_38.npz,843,-44752.0,-45132.0,-0.8491240614944583,classical_better,successive_r15,1096,3.0,128,1
s28-qac/12/qac_L12_39.npz,843,-48604.0,-49452.0,-1.7447123693523168,classical_better,successive_r10,1055,3.0,128,1
s28-qac/12/qac_L12_4.npz,843,-49596.0,-50224.0,-1.2662311476731996,classical_better,successive_r10,1062,3.0,128,1
s28-qac/12/qac_L12_40.npz,843,-51944.0,-52372.0,-0.8239642692129986,classical_better,successive_r15,1072,3.0,128,1
s28-qac/12/qac_L12_41.npz,843,-45396.0,-46624.0,-2.7050841483831176,classical_better,successive_r10,1036,3.0,128,1
s28-qac/12/qac_L12_42.npz,843,-47792.0,-48460.0,-1.3977234683629058,classical_better,successive_r10,1009,3.0,128,1
s28-qac/12/qac_L12_43.npz,843,-47636.0,-48356.0,-1.511461919556638,classical_better,successive_r15,1072,3.0,128,1
s28-qac/12/qac_L12_44.npz,843,-46636.0,-46780.0,-0.30877433742173427,classical_better,successive_r10,1011,3.0,128,1
s28-qac/12/qac_L12_45.npz,843,-45004.0,-45640.0,-1.4132077148697892,classical_better,successive_r10,1018,3.0,128,1
s28-qac/12/qac_L12_46.npz,843,-51068.0,-51512.0,-0.8694289966319417,classical_better,successive_r15,1093,3.0,128,1
s28-qac/12/qac_L12_47.npz,843,-45888.0,-46196.0,-0.6711994421199442,classical_better,successive_r10,1033,3.0,128,1
s28-qac/12/qac_L12_48.npz,843,-45828.0,-46216.0,-0.8466439731168718,classical_better,successive_r10,1046,3.0,128,1
s28-qac/12/qac_L12_49.npz,843,-44324.0,-44736.0,-0.9295189964804621,classical_better,successive_r15,1067,3.0,128,1
s28-qac/12/qac_L12_5.npz,843,-46900.0,-47104.0,-0.4349680170575693,classical_better,successive_r10,1057,3.0,128,1
s28-qac/12/qac_L12_50.npz,843,-47272.0,-47808.0,-1.1338635979015061,classical_better,successive_r10,1018,3.0,128,1
s28-qac/12/qac_L12_51.npz,843,-46880.0,-47736.0,-1.825938566552901,classical_better,successive_r15,1085,3.0,128,1
s28-qac/12/qac_L12_52.npz,843,-45296.0,-45560.0,-0.5828329212292476,classical_better,successive_r15,1077,3.0,128,1
s28-qac/12/qac_L12_53.npz,843,-46388.0,-46888.0,-1.0778649650771752,classical_better,successive_r10,1016,3.0,128,1
s28-qac/12/qac_L12_54.npz,843,-45408.0,-45756.0,-0.766384778012685,classical_better,successive_r15,1075,3.0,128,1
s28-qac/12/qac_L12_55.npz,843,-49112.0,-49408.0,-0.602704023456589,classical_better,successive_r15,1083,3.0,128,1
s28-qac/12/qac_L12_56.npz,843,-49036.0,-49696.0,-1.3459499143486418,classical_better,successive_r10,1017,3.0,128,1
s28-qac/12/qac_L12_57.npz,843,-47308.0,-48380.0,-2.2660015219413205,classical_better,successive_r10,1059,3.0,128,1
s28-qac/12/qac_L12_58.npz,843,-49676.0,-50244.0,-1.1434092922135437,classical_better,successive_r15,1070,3.0,128,1
s28-qac/12/qac_L12_59.npz,843,-46096.0,-46324.0,-0.4946199236376258,classical_better,successive_r15,1101,3.0,128,1
s28-qac/12/qac_L12_6.npz,843,-49204.0,-49804.0,-1.2194130558491179,classical_better,successive_r10,1017,3.0,128,1
s28-qac/12/qac_L12_60.npz,843,-50128.0,-50344.0,-0.4308969039259496,classical_better,successive_r15,1102,3.0,128,1
s28-qac/12/qac_L12_61.npz,843,-49488.0,-50432.0,-1.9075331393469124,classical_better,successive_r15,1083,3.0,128,1
s28-qac/12/qac_L12_62.npz,843,-46524.0,-46952.0,-0.9199552918923566,classical_better,successive_r10,1024,3.0,128,1
s28-qac/12/qac_L12_63.npz,843,-48608.0,-49496.0,-1.826859776168532,classical_better,successive_r10,1048,3.0,128,1
s28-qac/12/qac_L12_64.npz,843,-46496.0,-46940.0,-0.9549208534067447,classical_better,successive_r15,1071,3.0,128,1
s28-qac/12/qac_L12_65.npz,843,-48300.0,-48872.0,-1.184265010351967,classical_better,successive_r10,1012,3.0,128,1
s28-qac/12/qac_L12_66.npz,843,-48036.0,-48508.0,-0.9825963860438005,classical_better,successive_r15,1079,3.0,128,1
s28-qac/12/qac_L12_67.npz,843,-45956.0,-46516.0,-1.218556880494386,classical_better,successive_r10,1001,3.0,128,1
s28-qac/12/qac_L12_68.npz,843,-45784.0,-46108.0,-0.707670802026909,classical_better,successive_r15,1092,3.0,128,1
s28-qac/12/qac_L12_69.npz,843,-50600.0,-50768.0,-0.33201581027667987,classical_better,successive_r15,1097,3.0,128,1
s28-qac/12/qac_L12_7.npz,843,-45992.0,-46308.0,-0.6870760132196904,classical_better,successive_r15,1107,3.0,128,1
s28-qac/12/qac_L12_70.npz,843,-47312.0,-47788.0,-1.0060872505918161,classical_better,successive_r15,1099,3.0,128,1
s28-qac/12/qac_L12_71.npz,843,-47280.0,-47872.0,-1.252115059221658,classical_better,successive_r15,1080,3.0,128,1
s28-qac/12/qac_L12_72.npz,843,-50000.0,-50540.0,-1.08,classical_better,successive_r10,1024,3.0,128,1
s28-qac/12/qac_L12_73.npz,843,-48376.0,-49072.0,-1.43872994873491,classical_better,successive_r15,1083,3.0,128,1
s28-qac/12/qac_L12_74.npz,843,-46612.0,-47320.0,-1.5189221659658456,classical_better,successive_r15,1095,3.0,128,1
s28-qac/12/qac_L12_75.npz,843,-49384.0,-50024.0,-1.2959663048760732,classical_better,successive_r15,1078,3.0,128,1
s28-qac/12/qac_L12_76.npz,843,-44456.0,-45468.0,-2.27640813388519,classical_better,successive_r10,1016,3.0,128,1
s28-qac/12/qac_L12_77.npz,843,-43472.0,-44024.0,-1.2697828487302172,classical_better,successive_r10,1011,3.0,128,1
s28-qac/12/qac_L12_78.npz,843,-51032.0,-51828.0,-1.5598056121649162,classical_better,successive_r10,1011,3.0,128,1
s28-qac/12/qac_L12_79.npz,843,-43936.0,-44056.0,-0.27312454479242537,classical_better,successive_r15,1082,3.0,128,1
s28-qac/12/qac_L12_8.npz,843,-48336.0,-48788.0,-0.9351208209202251,classical_better,successive_r15,1080,3.0,128,1
s28-qac/12/qac_L12_80.npz,843,-47004.0,-47428.0,-0.9020508892860182,classical_better,successive_r10,1001,3.0,128,1
s28-qac/12/qac_L12_81.npz,843,-44960.0,-45396.0,-0.9697508896797153,classical_better,successive_r15,1104,3.0,128,1
s28-qac/12/qac_L12_82.npz,843,-48032.0,-48196.0,-0.34143904063957364,classical_better,successive_r10,1024,3.0,128,1
s28-qac/12/qac_L12_83.npz,843,-46592.0,-46952.0,-0.7726648351648352,classical_better,successive_r10,1041,3.0,128,1
s28-qac/12/qac_L12_84.npz,843,-46484.0,-46752.0,-0.5765424662249377,classical_better,successive_r15,1075,3.0,128,1
s28-qac/12/qac_L12_85.npz,843,-45524.0,-46340.0,-1.7924611194095421,classical_better,successive_r15,1092,3.0,128,1
s28-qac/12/qac_L12_86.npz,843,-47108.0,-47432.0,-0.6877812685743399,classical_better,successive_r15,1088,3.0,128,1
s28-qac/12/qac_L12_87.npz,843,-48084.0,-48552.0,-0.9732967307212378,classical_better,successive_r15,1087,3.0,128,1
s28-qac/12/qac_L12_88.npz,843,-46652.0,-47172.0,-1.1146360284660894,classical_better,successive_r10,1040,3.0,128,1
s28-qac/12/qac_L12_89.npz,843,-46412.0,-47216.0,-1.7323106093251746,classical_better,successive_r10,1046,3.0,128,1
s28-qac/12/qac_L12_9.npz,843,-48532.0,-48856.0,-0.6676007582625896,classical_better,successive_r10,1049,3.0,128,1
s28-qac/12/qac_L12_90.npz,843,-45760.0,-46348.0,-1.284965034965035,classical_better,successive_r15,1080,3.0,128,1
s28-qac/12/qac_L12_91.npz,843,-47076.0,-47708.0,-1.3425099838558927,classical_better,successive_r15,1102,3.0,128,1
s28-qac/12/qac_L12_92.npz,843,-44288.0,-44604.0,-0.7135115606936416,classical_better,successive_r10,1029,3.0,128,1
s28-qac/12/qac_L12_93.npz,843,-46228.0,-46276.0,-0.10383317469931644,classical_better,successive_r10,1007,3.0,128,1
s28-qac/12/qac_L12_94.npz,843,-45968.0,-46076.0,-0.23494604942568745,classical_better,successive_r10,1034,3.0,128,1
s28-qac/12/qac_L12_95.npz,843,-45780.0,-46520.0,-1.6164263870685889,classical_better,successive_r10,1033,3.0,128,1
s28-qac/12/qac_L12_96.npz,843,-47596.0,-48348.0,-1.5799647029162114,classical_better,successive_r15,1080,3.0,128,1
s28-qac/12/qac_L12_97.npz,843,-46996.0,-47212.0,-0.45961358413482,classical_better,successive_r10,1042,3.0,128,1
s28-qac/12/qac_L12_98.npz,843,-49140.0,-50104.0,-1.9617419617419618,classical_better,successive_r10,1041,3.0,128,1
s28-qac/12/qac_L12_99.npz,843,-44104.0,-44464.0,-0.8162524941048431,classical_better,successive_r15,1099,3.0,128,1
s28-qac/13/qac_L13_0.npz,991,-57520.0,-57916.0,-0.6884561891515995,classical_better,successive_r15,1088,3.0,128,1
s28-qac/13/qac_L13_1.npz,991,-59244.0,-59532.0,-0.48612517723313753,classical_better,successive_r10,1056,3.0,128,1
s28-qac/13/qac_L13_10.npz,991,-53052.0,-53728.0,-1.274221518510141,classical_better,successive_r10,1057,3.0,128,1
s28-qac/13/qac_L13_100.npz,991,-54832.0,-55940.0,-2.0207178290049606,classical_better,successive_r15,1066,3.0,128,1
s28-qac/13/qac_L13_101.npz,991,-55572.0,-57276.0,-3.066292377456273,classical_better,successive_r15,1109,3.0,128,1
s28-qac/13/qac_L13_102.npz,991,-58696.0,-59256.0,-0.9540684203352869,classical_better,successive_r10,1035,3.0,128,1
s28-qac/13/qac_L13_103.npz,991,-57592.0,-58268.0,-1.173774135296569,classical_better,successive_r10,1034,3.0,128,1
s28-qac/13/qac_L13_104.npz,991,-56516.0,-57140.0,-1.1041121098449997,classical_better,successive_r15,1109,3.0,128,1
s28-qac/13/qac_L13_105.npz,991,-54880.0,-55728.0,-1.5451895043731778,classical_better,successive_r15,1072,3.0,128,1
s28-qac/13/qac_L13_106.npz,991,-54332.0,-55412.0,-1.987778841198557,classical_better,successive_r15,1102,3.0,128,1
s28-qac/13/qac_L13_107.npz,991,-54800.0,-55684.0,-1.6131386861313868,classical_better,successive_r15,1089,3.0,128,1
s28-qac/13/qac_L13_108.npz,991,-57368.0,-57912.0,-0.9482638404685539,classical_better,successive_r15,1109,3.0,128,1
s28-qac/13/qac_L13_109.npz,991,-56924.0,-57756.0,-1.4615979200337292,classical_better,successive_r10,1060,3.0,128,1
s28-qac/13/qac_L13_11.npz,991,-55776.0,-56580.0,-1.4414802065404475,classical_better,successive_r10,1047,3.0,128,1
s28-qac/13/qac_L13_110.npz,991,-55684.0,-56812.0,-2.0257165433517708,classical_better,successive_r10,1052,3.0,128,1
s28-qac/13/qac_L13_111.npz,991,-57176.0,-58108.0,-1.630054568350357,classical_better,successive_r15,1102,3.0,128,1
s28-qac/13/qac_L13_112.npz,991,-53884.0,-54912.0,-1.9078019449187142,classical_better,successive_r10,1007,3.0,128,1
s28-qac/13/qac_L13_113.npz,991,-55324.0,-55892.0,-1.0266791989010196,classical_better,successive_r15,1095,3.0,128,1
s28-qac/13/qac_L13_114.npz,991,-53964.0,-54528.0,-1.0451412052479432,classical_better,successive_r10,1042,3.0,128,1
s28-qac/13/qac_L13_115.npz,991,-54352.0,-54940.0,-1.0818369149249338,classical_better,successive_r10,1002,3.0,128,1
s28-qac/13/qac_L13_116.npz,991,-61504.0,-62792.0,-2.0941727367325704,classical_better,successive_r10,1050,3.0,128,1
s28-qac/13/qac_L13_117.npz,991,-57232.0,-58076.0,-1.4746994688286272,classical_better,successive_r10,1052,3.0,128,1
s28-qac/13/qac_L13_118.npz,991,-57804.0,-58264.0,-0.7957926787073559,classical_better,successive_r15,1087,3.0,128,1
s28-qac/13/qac_L13_119.npz,991,-57444.0,-57876.0,-0.7520367662419052,classical_better,successive_r15,1073,3.0,128,1
s28-qac/13/qac_L13_12.npz,991,-55208.0,-55828.0,-1.1230256484567454,classical_better,successive_r10,1063,3.0,128,1
s28-qac/13/qac_L13_120.npz,991,-53696.0,-54612.0,-1.7058998808104886,classical_better,successive_r10,1032,3.0,128,1
s28-qac/13/qac_L13_121.npz,991,-53496.0,-54456.0,-1.7945266935845672,classical_better,successive_r10,1051,3.0,128,1
s28-qac/13/qac_L13_122.npz,991,-55960.0,-56164.0,-0.3645461043602573,classical_better,successive_r10,1047,3.0,128,1
s28-qac/13/qac_L13_123.npz,991,-55960.0,-56736.0,-1.3867047891350965,classical_better,successive_r10,1023,3.0,128,1
s28-qac/13/qac_L13_124.npz,991,-53500.0,-54404.0,-1.6897196261682244,classical_better,successive_r15,1085,3.0,128,1
s28-qac/13/qac_L13_125.npz,991,-54252.0,-55020.0,-1.4156160141561602,classical_better,successive_r15,1086,3.0,128,1
s28-qac/13/qac_L13_13.npz,991,-58312.0,-59028.0,-1.2278776238167102,classical_better,successive_r15,1106,3.0,128,1
s28-qac/13/qac_L13_14.npz,991,-54788.0,-55196.0,-0.7446886179455355,classical_better,successive_r10,1032,3.0,128,1
s28-qac/13/qac_L13_15.npz,991,-55936.0,-56440.0,-0.9010297482837528,classical_better,successive_r10,1006,3.0,128,1
s28-qac/13/qac_L13_16.npz,991,-57164.0,-58256.0,-1.910293191519138,classical_better,successive_r15,1070,3.0,128,1
s28-qac/13/qac_L13_17.npz,991,-53440.0,-54460.0,-1.908682634730539,classical_better,successive_r10,1036,3.0,128,1
s28-qac/13/qac_L13_18.npz,991,-57456.0,-57636.0,-0.3132832080200501,classical_better,successive_r15,1110,3.0,128,1
s28-qac/13/qac_L13_19.npz,991,-56896.0,-57136.0,-0.421822272215973,classical_better,successive_r10,1039,3.0,128,1
s28-qac/13/qac_L13_2.npz,991,-54540.0,-54980.0,-0.8067473414008067,classical_better,successive_r10,1048,3.0,128,1
s28-qac/13/qac_L13_20.npz,991,-55120.0,-56100.0,-1.7779390420899854,classical_better,successive_r10,1000,3.0,128,1
s28-qac/13/qac_L13_21.npz,991,-53812.0,-54616.0,-1.4940905374265963,classical_better,successive_r10,1018,3.0,128,1
s28-qac/13/qac_L13_22.npz,991,-53848.0,-54260.0,-0.7651166245728718,classical_better,successive_r15,1085,3.0,128,1
s28-qac/13/qac_L13_23.npz,991,-53656.0,-55192.0,-2.8626807812732964,classical_better,successive_r10,1050,3.0,128,1
s28-qac/13/qac_L13_24.npz,991,-55988.0,-56972.0,-1.7575194684575266,classical_better,successive_r15,1101,3.0,128,1
s28-qac/13/qac_L13_25.npz,991,-60672.0,-60948.0,-0.4549050632911392,classical_better,successive_r10,1049,3.0,128,1
s28-qac/13/qac_L13_26.npz,991,-56100.0,-57088.0,-1.7611408199643495,classical_better,successive_r15,1064,3.0,128,1
s28-qac/13/qac_L13_27.npz,991,-57776.0,-58692.0,-1.5854333979507063,classical_better,successive_r10,1051,3.0,128,1
s28-qac/13/qac_L13_28.npz,991,-54328.0,-54964.0,-1.1706670593432484,classical_better,successive_r15,1064,3.0,128,1
s28-qac/13/qac_L13_29.npz,991,-54416.0,-55320.0,-1.661276095266098,classical_better,successive_r15,1067,3.0,128,1
s28-qac/13/qac_L13_3.npz,991,-54880.0,-55632.0,-1.370262390670554,classical_better,successive_r10,1007,3.0,128,1
s28-qac/13/qac_L13_30.npz,991,-54608.0,-55444.0,-1.5309112217990037,classical_better,successive_r15,1111,3.0,128,1
